Official name of position,internal disk name,internal naming per Disk,Module,flex cable,HubID,PC position phi,PC position Mirror,PC port,PC identifier,PC name,DCDC,DCDC J11/J12,DCDC channel,DCDC name,Filterboard module power ID,Filterboard module power,POH board,POH Bundle,POH SN,DOH bundle,DOH QR,DOH A/B,CCU,CCU channel,PP0 Adapter/FED,PP0 Ad.Slot/FED,PP0 Adapter/FEC,PP0 Ad.Slot/FEC,internal POH no,POH fiber color,FED Fiber,FED channel,FED position,FED receiver,FED ID,FEC/FED crate,FEC ID,FEC position,mfec,mfecchannel,HV group,nominal HV,old FED ID,Cooling loop,tkFEC connection,,,,,,,
FPix_BpO_D1_BLD15_PNL2_RNG2,,15T,M-Y-F-NA,10060,8,1Td,1TD,5,PR136,portcard_FPix_BpO_D1_PRT4,PB-26,J12,3,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P117,D19,SN112498/0042,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,3,FPix +z down left 6,4,12,brown-4,16,31/32,6,b,1313,up center,12,10,1,2,D1-RG4-HV1,,1292,pA,3,,,,,,,
FPix_BpO_D1_BLD16_PNL2_RNG2,,16T,M-Y-K-NL,10095,7,1Td,1TD,3,PR136,portcard_FPix_BpO_D1_PRT4,PB-26,J12,3,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P117,D20,SN112498/0054,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,2,FPix +z down left 6,4,13,brown-4,4,7/8,7,t,1314,up center,12,10,1,2,D1-RG4-HV1,,1293,pA,3,,,,,,,
FPix_BpO_D1_BLD17_PNL2_RNG2,,17T,M-K-3-43,10074,6,1Td,1TD,1,PR136,portcard_FPix_BpO_D1_PRT4,PB-26,J12,3,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P117,D21,SN112498/0053,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,1,FPix +z down left 6,4,14,brown-4,16,31/32,7,b,1314,up center,12,10,1,2,D1-RG4-HV1,,1293,pA,3,,,,,,,
FPix_BpO_D1_BLD1_PNL1_RNG2,,1B,M-N-3-20,10051,5,1Ba,1BA,7,PR025,portcard_FPix_BpO_D1_PRT1,PB-11,J11,1,dcdc_FPix_BpO_D1_PRT1,Disk1_RG1,CI-A 026,P67,A1,SN112498/0007,B8,30201210004667,A,0x7b,0x10,FPix +z up left 2,6,FPix +z up left 3,5,1,blue-1,1,1/2,1,t,1308,up center,11,9,1,1,D1-RG1-HV1,,1287,pA,3,,,,,,,
FPix_BpO_D1_BLD2_PNL1_RNG2,,2B,M-N-3-35,10067,4,1Ba,1BA,5,PR025,portcard_FPix_BpO_D1_PRT1,PB-11,J11,1,dcdc_FPix_BpO_D1_PRT1,Disk1_RG1,CI-A 026,P67,A2,SN112498/0021,B8,30201210004667,A,0x7b,0x10,FPix +z up left 2,5,FPix +z up left 3,5,2,blue-1,13,25/26,1,b,1308,up center,11,9,1,1,D1-RG1-HV1,,1287,pA,3,,,,,,,
FPix_BpO_D1_BLD3_PNL1_RNG2,,3B,M-Y-K-NT,10052,3,1Ba,1BA,3,PR025,portcard_FPix_BpO_D1_PRT1,PB-11,J11,1,dcdc_FPix_BpO_D1_PRT1,Disk1_RG1,CI-A 026,P67,A3,SN112498/0022,B8,30201210004667,A,0x7b,0x10,FPix +z up left 2,4,FPix +z up left 3,5,3,blue-1,1,1/2,2,t,1309,up center,11,9,1,1,D1-RG1-HV1,,1288,pA,3,,,,,,,
FPix_BpO_D1_BLD4_PNL1_RNG2,,4B,M-L-4-27,10063,2,1Ba,1BA,1,PR025,portcard_FPix_BpO_D1_PRT1,PB-11,J11,1,dcdc_FPix_BpO_D1_PRT1,Disk1_RG1,CI-A 026,P67,A4,SN112498/0024,B8,30201210004667,A,0x7b,0x10,FPix +z up left 2,3,FPix +z up left 3,5,4,blue-1,13,25/26,2,b,1309,up center,11,9,1,1,D1-RG1-HV1,,1288,pA,3,,,,,,,
FPix_BpO_D1_BLD5_PNL1_RNG2,,5B,M-M-4-05,10064,6,1Bb,1BB,7,PR037,portcard_FPix_BpO_D1_PRT2,PB-3,J11,1,dcdc_FPix_BpO_D1_PRT2,Disk1_RG2,CI-A 015,P79,A4,SN112498/0024,B8,30201210004667,B,0x7c,0x10,FPix +z up left 2,3,FPix +z up left 3,5,4,green-3,15,29/30,2,b,1309,up center,11,9,1,2,D1-RG2-HV1,,1288,pA,3,,,,,,,
FPix_BpO_D1_BLD6_PNL1_RNG2,,6B,M-N-3-29,10040,5,1Bb,1BB,5,PR037,portcard_FPix_BpO_D1_PRT2,PB-3,J11,1,dcdc_FPix_BpO_D1_PRT2,Disk1_RG2,CI-A 015,P79,A5,SN112498/0023,B8,30201210004667,B,0x7c,0x10,FPix +z up left 2,2,FPix +z up left 3,5,5,green-3,3,5/6,3,t,1310,up center,11,9,1,2,D1-RG2-HV1,,1289,pA,3,,,,,,,
FPix_BpO_D1_BLD7_PNL1_RNG2,,7B,M-Y-B-NP,10037,4,1Bb,1BB,4,PR037,portcard_FPix_BpO_D1_PRT2,PB-3,J11,2,dcdc_FPix_BpO_D1_PRT2,Disk1_RG2,CI-A 015,P79,B6,SN112498/0058,B8,30201210004667,B,0x7c,0x10,FPix +z up left 2,1,FPix +z up left 3,5,6,blue-1,13,25/26,3,b,1310,up center,11,9,1,2,D1-RG2-HV1,,1289,pA,3,,,,,,,
FPix_BpO_D1_BLD8_PNL1_RNG2,,8B,M-M-2-41,10036,3,1Bb,1BB,3,PR037,portcard_FPix_BpO_D1_PRT2,PB-3,J11,1,dcdc_FPix_BpO_D1_PRT2,Disk1_RG2,CI-A 015,P79,B6,SN112498/0058,B8,30201210004667,B,0x7c,0x10,FPix +z up left 2,1,FPix +z up left 3,5,6,green-3,15,29/30,3,b,1310,up center,11,9,1,2,D1-RG2-HV1,,1289,pA,3,,,,,,,
FPix_BpO_D1_BLD9_PNL1_RNG2,,9B,M-O-2-07,10032,2,1Bb,1BB,1,PR037,portcard_FPix_BpO_D1_PRT2,PB-3,J11,1,dcdc_FPix_BpO_D1_PRT2,Disk1_RG2,CI-A 015,P79,B7,SN112498/0025,B8,30201210004667,B,0x7c,0x10,FPix +z up left 3,6,FPix +z up left 3,5,7,green-3,3,5/6,4,t,1311,up center,11,9,1,2,D1-RG2-HV1,,1290,pA,3,,,,,,,
FPix_BpO_D1_BLD10_PNL1_RNG2,,10B,M-Y-A-NJ,7020,5,1Bc,1BC,7,PR033,portcard_FPix_BpO_D1_PRT3,PB-20,J11,1,dcdc_FPix_BpO_D1_PRT3,Disk1_RG3,CI-A 049,P80,C15,SN112498/0020,C12,30201210004626,A,0x7e,0x10,FPix +z down left 6,1,FPix +z down left 6,4,8,blue-1,13,25/26,4,b,1311,up center,12,10,1,1,D1-RG3-HV1,,1290,pA,3,,,,,,,
FPix_BpO_D1_BLD11_PNL1_RNG2,,11B,M-I-3-47,10025,4,1Bc,1BC,5,PR033,portcard_FPix_BpO_D1_PRT3,PB-20,J11,1,dcdc_FPix_BpO_D1_PRT3,Disk1_RG3,CI-A 049,P80,C16,SN112498/0057,C12,30201210004626,A,0x7e,0x10,FPix +z down left 5,6,FPix +z down left 6,4,9,blue-1,1,1/2,5,t,1312,up center,12,10,1,1,D1-RG3-HV1,,1291,pA,3,,,,,,,
FPix_BpO_D1_BLD12_PNL1_RNG2,,12B,M-Y-K-NS,7006,3,1Bc,1BC,3,PR033,portcard_FPix_BpO_D1_PRT3,PB-20,J11,1,dcdc_FPix_BpO_D1_PRT3,Disk1_RG3,CI-A 049,P80,D17,SN112498/0059,C12,30201210004626,A,0x7e,0x10,FPix +z down left 5,5,FPix +z down left 6,4,10,blue-1,13,25/26,5,b,1312,up center,12,10,1,1,D1-RG3-HV1,,1291,pA,3,,,,,,,
FPix_BpO_D1_BLD13_PNL1_RNG2,,13B,M-N-3-28,10021,2,1Bc,1BC,1,PR033,portcard_FPix_BpO_D1_PRT3,PB-20,J11,1,dcdc_FPix_BpO_D1_PRT3,Disk1_RG3,CI-A 049,P80,D18,SN112498/0060,C12,30201210004626,A,0x7e,0x10,FPix +z down left 5,4,FPix +z down left 6,4,11,blue-1,1,1/2,6,t,1313,up center,12,10,1,1,D1-RG3-HV1,,1292,pA,3,,,,,,,
FPix_BpO_D1_BLD14_PNL1_RNG2,,14B,M-M-1-39,10043,5,1Bd,1BD,7,PR036,portcard_FPix_BpO_D1_PRT4,PB-26,J11,1,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P82,D18,SN112498/0060,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,4,FPix +z down left 6,4,11,green-3,3,5/6,6,t,1313,up center,12,10,1,2,D1-RG4-HV1,,1292,pA,3,,,,,,,
FPix_BpO_D1_BLD15_PNL1_RNG2,,15B,M-Y-B-NB,7022,4,1Bd,1BD,5,PR036,portcard_FPix_BpO_D1_PRT4,PB-26,J11,1,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P82,D19,SN112498/0042,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,3,FPix +z down left 6,4,12,green-3,15,29/30,6,b,1313,up center,12,10,1,2,D1-RG4-HV1,,1292,pA,3,,,,,,,
FPix_BpO_D1_BLD16_PNL1_RNG2,,16B,M-N-3-49,10013,3,1Bd,1BD,3,PR036,portcard_FPix_BpO_D1_PRT4,PB-26,J11,1,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P82,D20,SN112498/0054,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,2,FPix +z down left 6,4,13,green-3,3,5/6,7,t,1314,up center,12,10,1,2,D1-RG4-HV1,,1293,pA,3,,,,,,,
FPix_BpO_D1_BLD17_PNL1_RNG2,,17B,M-M-1-13,11031,2,1Bd,1BD,1,PR036,portcard_FPix_BpO_D1_PRT4,PB-26,J11,1,dcdc_FPix_BpO_D1_PRT4,Disk1_RG4,CI-A 048,P82,D21,SN112498/0053,C12,30201210004626,B,0x7d,0x10,FPix +z down left 5,1,FPix +z down left 6,4,14,green-3,15,29/30,7,b,1314,up center,12,10,1,2,D1-RG4-HV1,,1293,pA,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPix_BpO_D2_BLD1_PNL2_RNG1,HC4-Disk2-Inner,1T,M-I-1-02,11032,15,2Ta,2TA,6,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,4,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A1,SN112498/0007,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,6,FPix +z up left 3,4,1,black-8,8,15/16,1,t,1308,up center,11,9,2,1,D2-RG1-HV2,,1287,pB,3,BpO,,,,,,
FPix_BpO_D2_BLD2_PNL2_RNG1,,2T,M-P-3-48,6100,14,2Ta,2TA,4,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,4,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A2,SN112498/0021,B9,30201210004613,A,0x7b,0x11,FPix +z up left 2,5,FPix +z up left 3,4,2,black-8,20,39/40,1,b,1308,up center,11,9,2,1,D2-RG1-HV2,,1287,pB,3,,,,,,,
FPix_BpO_D2_BLD3_PNL2_RNG1,,3T,M-P-3-43,11007,13,2Ta,2TA,2,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,4,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A3,SN112498/0022,B9,30201210004613,A,0x7b,0x11,FPix +z up left 2,4,FPix +z up left 3,4,3,black-8,8,15/16,2,t,1309,up center,11,9,2,1,D2-RG1-HV2,,1288,pB,3,,,,,,,
FPix_BpO_D2_BLD4_PNL2_RNG1,,4T,M-N-3-02,11009,15,2Tb,2TB,6,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,4,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,A5,SN112498/0023,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,2,FPix +z up left 3,4,5,white-6,6,11/12,3,t,1310,up center,11,9,2,2,D2-RG2-HV2,,1289,pB,3,,,,,,,
FPix_BpO_D2_BLD5_PNL2_RNG1,,5T,M-P-4-08,11018,14,2Tb,2TB,2,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,4,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,B7,SN112498/0025,B9,30201210004613,B,0x7c,0x11,FPix +z up left 3,6,FPix +z up left 3,4,7,white-6,6,11/12,4,t,1311,up center,11,9,2,2,D2-RG2-HV2,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD6_PNL2_RNG1,,6T,M-P-4-44,6004,15,2Tc,2TC,6,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,4,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,C15,SN112498/0020,C13,30201210004619,A,0x7e,0x11,FPix +z down left 6,1,FPix +z down left 6,3,8,black-8,20,39/40,4,b,1311,up center,12,10,2,1,D2-RG3-HV2,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD7_PNL2_RNG1,,7T,M-I-4-12,11024,14,2Tc,2TC,4,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,4,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,C16,SN112498/0057,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,6,FPix +z down left 6,3,9,black-8,8,15/16,5,t,1312,up center,12,10,2,1,D2-RG3-HV2,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD8_PNL2_RNG1,,8T,M-P-2-42,11048,13,2Tc,2TC,2,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,4,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,D17,SN112498/0059,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,5,FPix +z down left 6,3,10,black-8,20,39/40,5,b,1312,up center,12,10,2,1,D2-RG3-HV2,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD9_PNL2_RNG1,,9T,M-P-1-42,11033,15,2Td,2TD,6,PR144,portcard_FPix_BpO_D2_PRT4,PB-30,J12,4,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P109,D19,SN112498/0042,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,3,FPix +z down left 6,3,12,white-6,18,35/36,6,b,1313,up center,12,10,2,2,D2-RG4-HV2,,1292,pB,3,,,,,,,
FPix_BpO_D2_BLD10_PNL2_RNG1,,10T,M-P-2-08,11010,14,2Td,2TD,4,PR144,portcard_FPix_BpO_D2_PRT4,PB-30,J12,4,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P109,D20,SN112498/0054,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,2,FPix +z down left 6,3,13,white-6,6,11/12,7,t,1314,up center,12,10,2,2,D2-RG4-HV2,,1293,pB,3,,,,,,,
FPix_BpO_D2_BLD11_PNL2_RNG1,,11T,M-P-2-13,11015,13,2Td,2TD,2,PR144,portcard_FPix_BpO_D2_PRT4,PB-30,J12,4,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P109,D21,SN112498/0053,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,1,FPix +z down left 6,3,14,white-6,18,35/36,7,b,1314,up center,12,10,2,2,D2-RG4-HV2,,1293,pB,3,,,,,,,
FPix_BpO_D2_BLD1_PNL1_RNG1,,1B,M-P-2-33,11039,12,2Ba,2BA,6,PR026,portcard_FPix_BpO_D2_PRT1,PB-23,J11,2,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P118,A1,SN112498/0007,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,6,FPix +z up left 3,4,1,red-7,7,13/14,1,t,1308,up center,11,9,2,1,D2-RG1-HV2,,1287,pB,3,,,,,,,
FPix_BpO_D2_BLD2_PNL1_RNG1,,2B,M-Y-E-NJ,11001,11,2Ba,2BA,4,PR026,portcard_FPix_BpO_D2_PRT1,PB-23,J11,2,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P118,A2,SN112498/0021,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,5,FPix +z up left 3,4,2,red-7,19,37/38,1,b,1308,up center,11,9,2,1,D2-RG1-HV2,,1287,pB,3,,,,,,,
FPix_BpO_D2_BLD3_PNL1_RNG1,,3B,M-P-1-09,11034,10,2Ba,2BA,2,PR026,portcard_FPix_BpO_D2_PRT1,PB-23,J11,2,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P118,A3,SN112498/0022,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,4,FPix +z up left 3,4,3,red-7,7,13/14,2,t,1309,up center,11,9,2,1,D2-RG1-HV2,,1288,pB,3,,,,,,,
FPix_BpO_D2_BLD4_PNL1_RNG1,,4B,M-P-3-50,6019,13,2Bb,2BB,6,PR039,portcard_FPix_BpO_D2_PRT2,PB-6,J11,2,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P39,A5,SN112498/0023,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,2,FPix +z up left 3,4,5,gray-5,5,9/10,3,t,1310,up center,11,9,2,2,D2-RG2-HV2,,1289,pB,3,,,,,,,
FPix_BpO_D2_BLD5_PNL1_RNG1,,5B,M-P-2-44,6003,12,2Bb,2BB,2,PR039,portcard_FPix_BpO_D2_PRT2,PB-6,J11,2,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P39,B7,SN112498/0025,B9,30201210004613,B,0x7c,0x11,FPix +z up left 3,6,FPix +z up left 3,4,7,gray-5,5,9/10,4,t,1311,up center,11,9,2,2,D2-RG2-HV2,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD6_PNL1_RNG1,,6B,M-P-3-14,6015,12,2Bc,2BC,6,PR045,portcard_FPix_BpO_D2_PRT3,PB-45,J11,2,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P42,C15,SN112498/0020,C13,30201210004619,A,0x7e,0x11,FPix +z down left 6,1,FPix +z down left 6,3,8,red-7,19,37/38,4,b,1311,up center,12,10,2,1,D2-RG3-HV2,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD7_PNL1_RNG1,,7B,M-P-1-43,11036,11,2Bc,2BC,4,PR045,portcard_FPix_BpO_D2_PRT3,PB-45,J11,2,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P42,C16,SN112498/0057,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,6,FPix +z down left 6,3,9,red-7,7,13/14,5,t,1312,up center,12,10,2,1,D2-RG3-HV2,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD8_PNL1_RNG1,,8B,M-I-2-03,6014,10,2Bc,2BC,2,PR045,portcard_FPix_BpO_D2_PRT3,PB-45,J11,2,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P42,D17,SN112498/0059,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,5,FPix +z down left 6,3,10,red-7,19,37/38,5,b,1312,up center,12,10,2,1,D2-RG3-HV2,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD9_PNL1_RNG1,,9B,M-Y-Q-NK,11043,12,2Bd,2BD,6,PR044,portcard_FPix_BpO_D2_PRT4,PB-30,J11,2,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P40,D19,SN112498/0042,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,3,FPix +z down left 6,3,12,gray-5,17,33/34,6,b,1313,up center,12,10,2,2,D2-RG4-HV2,,1292,pB,3,,,,,,,
FPix_BpO_D2_BLD10_PNL1_RNG1,,10B,M-I-2-12,6009,11,2Bd,2BD,4,PR044,portcard_FPix_BpO_D2_PRT4,PB-30,J11,2,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P40,D20,SN112498/0054,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,2,FPix +z down left 6,3,13,gray-5,5,9/10,7,t,1314,up center,12,10,2,2,D2-RG4-HV2,,1293,pB,3,,,,,,,
FPix_BpO_D2_BLD11_PNL1_RNG1,,11B,M-K-3-17,6008,10,2Bd,2BD,2,PR044,portcard_FPix_BpO_D2_PRT4,PB-30,J11,2,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P40,D21,SN112498/0053,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,1,FPix +z down left 6,3,14,gray-5,17,33/34,7,b,1314,up center,12,10,2,2,D2-RG4-HV2,,1293,pB,3,,,,,,,
FPix_BpO_D2_BLD1_PNL2_RNG2,HC4-Disk2-Outer,1T,M-P-1-46,11057,9,2Ta,2TA,7,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,3,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A1,SN112498/0007,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,6,FPix +z up left 3,4,1,white-6,6,11/12,1,t,1308,up center,11,9,2,1,D2-RG1-HV1,,1287,pB,3,BpO,,,,,,
FPix_BpO_D2_BLD2_PNL2_RNG2,,2T,M-I-4-33,11022,8,2Ta,2TA,5,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,3,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A2,SN112498/0021,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,5,FPix +z up left 3,4,2,white-6,18,35/36,1,b,1308,up center,11,9,2,1,D2-RG1-HV1,,1287,pB,3,,,,,,,
FPix_BpO_D2_BLD3_PNL2_RNG2,,3T,M-P-2-17,11030,7,2Ta,2TA,3,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,3,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A3,SN112498/0022,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,4,FPix +z up left 3,4,3,white-6,6,11/12,2,t,1309,up center,11,9,2,1,D2-RG1-HV1,,1288,pB,3,,,,,,,
FPix_BpO_D2_BLD4_PNL2_RNG2,,4T,M-L-3-35,11069,6,2Ta,2TA,1,PR107,portcard_FPix_BpO_D2_PRT1,PB-23,J12,3,dcdc_FPix_BpO_D2_PRT1,Disk2_RG1,CI-A 038,P41,A4,SN112498/0024,B9,30201210004656,A,0x7b,0x11,FPix +z up left 2,3,FPix +z up left 3,4,4,white-6,18,35/36,2,b,1309,up center,11,9,2,1,D2-RG1-HV1,,1288,pB,3,,,,,,,
FPix_BpO_D2_BLD5_PNL2_RNG2,,5T,M-P-2-43,6249,11,2Tb,2TB,7,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,3,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,A4,SN112498/0024,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,3,FPix +z up left 3,4,4,black-8,20,39/40,2,b,1309,up center,11,9,2,2,D2-RG2-HV1,,1288,pB,3,,,,,,,
FPix_BpO_D2_BLD6_PNL2_RNG2,,6T,M-Y-S-ND,11066,10,2Tb,2TB,5,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,3,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,A5,SN112498/0023,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,2,FPix +z up left 3,4,5,black-8,8,15/16,3,t,1310,up center,11,9,2,2,D2-RG2-HV1,,1289,pB,3,,,,,,,
FPix_BpO_D2_BLD7_PNL2_RNG2,,7T,M-O-2-26,11044,9,2Tb,2TB,4,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,4,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,B6,SN112498/0058,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,1,FPix +z up left 3,4,6,white-6,18,35/36,3,b,1310,up center,11,9,2,2,D2-RG2-HV1,,1289,pB,3,,,,,,,
FPix_BpO_D2_BLD8_PNL2_RNG2,,8T,M-K-3-14,11038,8,2Tb,2TB,3,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,3,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,B6,SN112498/0058,B9,30201210004613,B,0x7c,0x11,FPix +z up left 2,1,FPix +z up left 3,4,6,black-8,20,39/40,3,b,1310,up center,11,9,2,2,D2-RG2-HV1,,1289,pB,3,,,,,,,
FPix_BpO_D2_BLD9_PNL2_RNG2,,9T,M-P-3-42,11051,7,2Tb,2TB,1,PR139,portcard_FPix_BpO_D2_PRT2,PB-6,J12,3,dcdc_FPix_BpO_D2_PRT2,Disk2_RG2,CI-A 011,P106,B7,SN112498/0025,B9,30201210004613,B,0x7c,0x11,FPix +z up left 3,6,FPix +z up left 3,4,7,black-8,8,15/16,4,t,1311,up center,11,9,2,2,D2-RG2-HV1,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD10_PNL2_RNG2,,10T,M-P-3-05,10014,9,2Tc,2TC,7,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,3,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,C15,SN112498/0020,C13,30201210004619,A,0x7e,0x11,FPix +z down left 6,1,FPix +z down left 6,3,8,white-6,18,35/36,4,b,1311,up center,12,10,2,1,D2-RG3-HV1,,1290,pB,3,,,,,,,
FPix_BpO_D2_BLD11_PNL2_RNG2,,11T,M-P-3-20,11004,8,2Tc,2TC,5,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,3,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,C16,SN112498/0057,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,6,FPix +z down left 6,3,9,white-6,6,11/12,5,t,1312,up center,12,10,2,1,D2-RG3-HV1,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD12_PNL2_RNG2,,12T,M-O-2-49,11072,7,2Tc,2TC,3,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,3,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,D17,SN112498/0059,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,5,FPix +z down left 6,3,10,white-6,18,35/36,5,b,1312,up center,12,10,2,1,D2-RG3-HV1,,1291,pB,3,,,,,,,
FPix_BpO_D2_BLD13_PNL2_RNG2,,13T,M-I-2-08,11042,6,2Tc,2TC,1,PR146,portcard_FPix_BpO_D2_PRT3,PB-45,J12,3,dcdc_FPix_BpO_D2_PRT3,Disk2_RG3,CI-A 044,P108,D18,SN112498/0060,C13,30201210004619,A,0x7e,0x11,FPix +z down left 5,4,FPix +z down left 6,3,11,white-6,6,11/12,6,t,1313,up center,12,10,2,1,D2-RG3-HV1,,1292,pB,3,,,,,,,
FPix_BpO_D2_BLD14_PNL2_RNG2,,14T,M-P-1-34,6231,9,2Td,2TD,7,PR144,portcard_FPix_BpO_D2_PRT4,PB-30,J12,3,dcdc_FPix_BpO_D2_PRT4,Disk2_RG4,CI-A 054,P109,D18,SN112498/0060,C13,30201210004619,B,0x7d,0x11,FPix +z down left 5,4,FPix +z down left 6,3,11,black-8,8,15/16,6,t,1313,up center,12,10,2,2,D2-RG4-HV1,,1292,pB,3,,,,,,,
